Order_ID,Product_Name,Category,Order_Quantity,Weight_kg,Shipping_Cost,Region,Country,City,Shipping_Mode,Warehouse,Carrier,Order_Date,Ship_Date,Expected_Delivery_Date,Actual_Delivery_Date,Penalty_Cost,Extra_Logistics_Cost,Warehouse_Processing_Time,Warehouse_Delay_Flag,Warehouse_Efficiency_Score,Inventory_Availability,Carrier_Rating,Transit_Time,Distance_KM,Route_Type,Shipping_Priority,Order_Priority,Customer_Type,SLA_Commitment_Days,Order_Year,Order_Month,Order_Week,Day_of_Week,Season,Delay_Reason,Risk_Level,Disruption_Flag,Weather_Impact_Flag,Customer_Satisfaction_Score,Return_Flag,Complaint_Flag
ORD100085,Laptop,Electronics,8,1.8,86.45,Europe,Germany,Berlin,Air,WH3,DHL,6/16/2023,6/19/2023,6/25/2023,6/26/2023,2,2.77,2,0,75.27,In Stock,2,7,2043,International,Medium,Medium,Premium,4,2023,6,24,Friday,Off-season,Carrier,High,0,0,2.83,0,1
ORD100086,Laptop,Electronics,4,3.24,76.51,Asia,Germany,New York,Air,WH2,FedEx,5/5/2023,5/7/2023,5/14/2023,5/12/2023,0,7.26,4,0,90.16,Out of Stock,4,5,2942,Domestic,Low,Low,Premium,8,2023,5,18,Friday,Off-season,Carrier,Medium,1,1,1.11,1,1
ORD100087,Laptop,Electronics,3,7.53,69.2,North America,Germany,Berlin,Road,WH3,FedEx,11/10/2023,11/12/2023,11/21/2023,11/14/2023,0,12.68,1,0,76.21,Out of Stock,3,2,4105,Domestic,High,Medium,Regular,9,2023,11,45,Friday,Off-season,Customs,High,1,1,4.38,0,1
ORD100088,Headphones,Electronics,1,7.2,45.06,North America,USA,Chennai,Sea,WH3,DHL,8/4/2023,8/5/2023,8/14/2023,8/11/2023,0,5.11,2,1,75.75,In Stock,2,6,1791,International,Low,High,Regular,3,2023,8,31,Friday,Peak,Carrier,High,1,0,4.28,0,0
ORD100089,Tablet,Electronics,4,6.97,7.96,Asia,USA,New York,Road,WH1,UPS,5/30/2023,5/31/2023,6/6/2023,6/5/2023,0,5.01,1,1,78.3,In Stock,1,5,523,International,Medium,High,Premium,8,2023,5,22,Tuesday,Off-season,Weather,Low,0,1,4.85,1,1
ORD100090,Tablet,Electronics,3,7.55,83.52,Europe,India,New York,Sea,WH1,FedEx,9/16/2023,9/18/2023,9/27/2023,9/20/2023,0,11.25,4,0,80.11,In Stock,3,2,1829,International,Medium,Low,Premium,4,2023,9,37,Saturday,Off-season,Warehouse,High,0,1,2.88,1,1
ORD100091,Laptop,Accessories,8,5.65,86.78,North America,India,New York,Road,WH1,UPS,5/28/2023,6/1/2023,6/7/2023,6/3/2023,0,15.22,3,1,73.15,Out of Stock,4,2,1483,International,Low,High,Premium,5,2023,5,21,Sunday,Off-season,Carrier,Low,1,1,2.26,0,1
ORD100092,Tablet,Accessories,9,1.97,50.77,Europe,India,New York,Sea,WH2,FedEx,8/16/2023,8/17/2023,8/22/2023,8/24/2023,4,2.37,3,1,81.26,Out of Stock,5,7,3401,International,High,Medium,Premium,9,2023,8,33,Wednesday,Peak,Weather,Medium,1,0,1.31,1,0
ORD100093,Tablet,Electronics,5,9.98,66.26,North America,India,Chennai,Air,WH3,UPS,6/7/2023,6/9/2023,6/16/2023,6/13/2023,0,14.87,3,1,81.14,In Stock,4,4,59,Domestic,Medium,Medium,Premium,6,2023,6,23,Wednesday,Peak,Carrier,Low,0,0,3.73,1,0
ORD100094,Laptop,Accessories,9,8.98,50.38,Asia,USA,Berlin,Road,WH3,UPS,9/1/2023,9/2/2023,9/8/2023,9/13/2023,10,2.4,4,1,84.05,Out of Stock,5,11,1146,Domestic,High,High,Regular,5,2023,9,35,Friday,Off-season,Customs,Low,1,1,2.31,0,1
ORD100095,Tablet,Electronics,1,4.6,33.14,Asia,Germany,New York,Sea,WH2,FedEx,9/3/2023,9/5/2023,9/12/2023,9/16/2023,8,15.91,2,1,79,In Stock,3,11,1535,Domestic,Medium,High,Premium,8,2023,9,35,Sunday,Off-season,Weather,High,0,0,1.58,0,0
ORD100096,Camera,Accessories,7,5.54,56.33,North America,USA,Berlin,Sea,WH3,FedEx,7/15/2023,7/18/2023,7/21/2023,7/24/2023,6,7.5,4,1,76.64,In Stock,3,6,3736,Domestic,Low,High,Premium,5,2023,7,28,Saturday,Peak,Warehouse,High,0,0,4.84,0,1
ORD100097,Phone,Electronics,7,4.24,70.42,Asia,USA,Berlin,Air,WH3,FedEx,6/5/2023,6/7/2023,6/11/2023,6/11/2023,0,11.58,1,1,80.57,In Stock,5,4,524,International,Low,Low,Premium,5,2023,6,23,Monday,Peak,Weather,Low,1,0,1.51,0,0
ORD100098,Phone,Electronics,6,6.56,19.68,Asia,USA,New York,Sea,WH1,DHL,5/17/2023,5/20/2023,5/26/2023,5/26/2023,0,8.18,2,1,97.94,In Stock,4,6,1569,Domestic,Medium,Low,Premium,4,2023,5,20,Wednesday,Off-season,Warehouse,Low,1,0,2.34,0,1
ORD100099,Laptop,Accessories,4,7.45,55.42,Asia,India,Chennai,Sea,WH1,UPS,6/10/2023,6/11/2023,6/16/2023,6/21/2023,10,6.66,2,0,83,In Stock,4,10,3805,International,High,Medium,Regular,7,2023,6,23,Saturday,Off-season,Customs,High,0,1,3.98,1,0
ORD100100,Headphones,Accessories,9,2.7,78.72,Europe,Germany,New York,Sea,WH1,FedEx,7/15/2023,7/19/2023,7/25/2023,7/22/2023,0,16.67,2,0,86.57,In Stock,5,3,935,International,Medium,High,Premium,8,2023,7,28,Saturday,Off-season,Weather,High,0,1,4.92,1,0
ORD100101,Laptop,Electronics,3,4.61,50.18,North America,Germany,New York,Sea,WH1,UPS,10/22/2023,10/23/2023,10/28/2023,11/3/2023,12,13.5,3,1,81.82,In Stock,4,11,2092,Domestic,Medium,High,Regular,5,2023,10,42,Sunday,Off-season,Weather,Low,1,1,3.83,1,0
ORD100102,Headphones,Electronics,1,6.58,19.9,Europe,USA,New York,Air,WH1,UPS,8/14/2023,8/18/2023,8/24/2023,8/21/2023,0,5.23,3,1,98.28,In Stock,3,3,546,International,Medium,Low,Premium,9,2023,8,33,Monday,Peak,Weather,Low,1,0,1.13,1,1
ORD100103,Phone,Electronics,2,9.89,87.62,Asia,India,New York,Air,WH3,UPS,9/5/2023,9/9/2023,9/17/2023,9/14/2023,0,11.08,3,1,91.18,In Stock,2,5,2381,International,Low,High,Regular,4,2023,9,36,Tuesday,Off-season,Carrier,Low,1,0,3.34,1,0
ORD100104,Laptop,Electronics,3,3.59,69.02,Asia,USA,Berlin,Sea,WH2,UPS,11/9/2023,11/11/2023,11/16/2023,11/15/2023,0,2.25,2,0,90.37,In Stock,5,4,2470,International,Low,High,Premium,4,2023,11,45,Thursday,Off-season,Warehouse,Medium,1,0,4.6,0,1
ORD100105,Camera,Electronics,2,7.58,65.09,North America,Germany,Chennai,Sea,WH3,FedEx,5/24/2023,5/26/2023,6/1/2023,5/31/2023,0,11.83,1,1,93.36,Out of Stock,3,5,4076,International,Medium,Medium,Regular,7,2023,5,21,Wednesday,Peak,Warehouse,Low,0,1,2.28,1,1
ORD100106,Tablet,Electronics,6,3.79,66.91,North America,Germany,Berlin,Air,WH2,UPS,6/9/2023,6/10/2023,6/14/2023,6/18/2023,8,16.02,2,1,99.19,Out of Stock,1,8,1740,Domestic,Low,Low,Premium,6,2023,6,23,Friday,Off-season,Carrier,High,1,1,2.68,0,1
ORD100107,Headphones,Accessories,7,1.38,28.28,Europe,USA,Berlin,Sea,WH3,FedEx,4/17/2023,4/18/2023,4/21/2023,4/29/2023,16,14.4,4,0,98.53,Out of Stock,2,11,4788,Domestic,Low,Medium,Regular,7,2023,4,16,Monday,Off-season,Warehouse,Low,0,0,1,1,1
ORD100108,Tablet,Accessories,5,7.82,51.77,North America,Germany,Berlin,Air,WH2,FedEx,3/1/2023,3/2/2023,3/6/2023,3/11/2023,10,11.91,2,1,77.41,In Stock,2,9,1079,Domestic,High,High,Premium,8,2023,3,9,Wednesday,Peak,Weather,Low,0,1,3.96,1,1
ORD100109,Tablet,Accessories,5,6.67,35.97,Europe,India,New York,Air,WH1,UPS,1/22/2023,1/23/2023,1/29/2023,1/25/2023,0,16.77,1,0,76.76,Out of Stock,1,2,4433,Domestic,Medium,Low,Regular,8,2023,1,3,Sunday,Off-season,Carrier,High,1,1,1.79,1,1
ORD100110,Laptop,Accessories,7,5.39,84.19,Europe,Germany,Chennai,Road,WH2,UPS,9/15/2023,9/17/2023,9/22/2023,9/28/2023,12,6.91,2,1,75.55,Out of Stock,5,11,3469,International,High,Medium,Regular,3,2023,9,37,Friday,Off-season,Warehouse,High,0,1,3.79,1,1
ORD100111,Tablet,Accessories,6,6.91,60.93,North America,USA,Berlin,Sea,WH3,UPS,3/19/2023,3/20/2023,3/26/2023,3/23/2023,0,10.05,1,0,72.34,Out of Stock,5,3,3677,Domestic,Low,Medium,Regular,8,2023,3,11,Sunday,Off-season,Warehouse,High,0,0,1.49,1,1
ORD100112,Camera,Electronics,8,8.85,73.14,North America,Germany,Berlin,Air,WH3,FedEx,11/20/2023,11/24/2023,12/2/2023,11/28/2023,0,6.42,2,1,84.41,In Stock,4,4,4302,Domestic,Medium,Medium,Premium,3,2023,11,47,Monday,Off-season,Customs,Low,1,1,4.67,0,1
ORD100113,Tablet,Electronics,9,7.69,67.73,North America,USA,New York,Road,WH2,DHL,4/1/2023,4/5/2023,4/9/2023,4/9/2023,0,8.51,3,1,98.72,Out of Stock,3,4,2724,Domestic,Medium,Low,Premium,4,2023,4,13,Saturday,Peak,Warehouse,Low,1,0,4.78,1,0
ORD100114,Laptop,Accessories,2,8.65,50.95,North America,USA,Chennai,Air,WH2,DHL,10/17/2023,10/18/2023,10/27/2023,10/27/2023,0,10.75,1,0,86.33,Out of Stock,4,9,1766,International,High,Medium,Premium,6,2023,10,42,Tuesday,Off-season,Weather,Medium,1,0,3.39,0,0
ORD100115,Camera,Electronics,2,3.26,81.46,Europe,India,New York,Sea,WH2,FedEx,1/5/2023,1/6/2023,1/10/2023,1/14/2023,8,8.1,1,0,73.18,Out of Stock,5,8,3039,Domestic,High,High,Premium,7,2023,1,1,Thursday,Peak,Warehouse,High,0,1,4.89,1,1
ORD100116,Phone,Accessories,1,8.1,63.46,North America,USA,New York,Sea,WH2,FedEx,11/10/2023,11/11/2023,11/17/2023,11/22/2023,10,2.42,4,1,97.11,Out of Stock,3,11,965,Domestic,High,High,Regular,8,2023,11,45,Friday,Peak,Carrier,High,0,0,2.33,1,0
ORD100117,Tablet,Accessories,7,3.92,26.54,Asia,USA,Berlin,Road,WH3,FedEx,12/25/2023,12/26/2023,1/2/2024,1/1/2024,0,4.21,3,0,88,In Stock,2,6,3350,International,Low,Medium,Regular,6,2023,12,52,Monday,Peak,Warehouse,High,1,1,1.66,1,0
ORD100118,Laptop,Electronics,4,0.7,32.62,Asia,Germany,Berlin,Sea,WH1,DHL,7/13/2023,7/17/2023,7/20/2023,7/27/2023,14,17.09,3,1,72.9,In Stock,4,10,3526,Domestic,Low,High,Regular,9,2023,7,28,Thursday,Peak,Customs,Low,1,0,1.86,1,0
ORD100119,Phone,Electronics,9,0.91,83.56,North America,Germany,New York,Road,WH1,FedEx,9/11/2023,9/15/2023,9/21/2023,9/21/2023,0,5.7,4,1,80.28,Out of Stock,5,6,830,Domestic,Medium,Medium,Premium,9,2023,9,37,Monday,Off-season,Warehouse,Medium,1,0,1.87,0,0
ORD100120,Phone,Accessories,6,7.44,94.42,Asia,Germany,Chennai,Road,WH1,DHL,12/27/2023,12/30/2023,1/7/2024,1/1/2024,0,4.52,4,0,71.92,In Stock,1,2,2236,International,High,Medium,Regular,3,2023,12,52,Wednesday,Off-season,Warehouse,Low,1,0,4.2,1,1
ORD100121,Headphones,Accessories,7,3.08,57.06,Europe,India,Chennai,Road,WH2,DHL,12/16/2023,12/17/2023,12/24/2023,12/27/2023,6,10.55,2,0,80.05,Out of Stock,3,10,995,Domestic,Low,Low,Premium,6,2023,12,50,Saturday,Off-season,Warehouse,Low,0,0,1.62,0,1
ORD100122,Camera,Accessories,7,3.42,41.63,Asia,India,New York,Sea,WH2,DHL,9/12/2023,9/15/2023,9/20/2023,9/19/2023,0,10.7,1,1,77.02,Out of Stock,4,4,2247,Domestic,High,Low,Premium,8,2023,9,37,Tuesday,Peak,Carrier,Low,1,1,2.1,1,0
ORD100123,Tablet,Accessories,8,6.41,64.38,North America,Germany,New York,Air,WH2,UPS,11/11/2023,11/14/2023,11/19/2023,11/16/2023,0,18.5,2,1,94.64,Out of Stock,4,2,4638,International,Medium,High,Regular,5,2023,11,45,Saturday,Off-season,Customs,High,1,1,4.45,0,0
ORD100124,Laptop,Electronics,4,7.54,50.93,Asia,India,Berlin,Air,WH2,FedEx,4/14/2023,4/17/2023,4/21/2023,4/24/2023,6,11.81,4,1,84.07,In Stock,1,7,820,Domestic,Low,High,Premium,9,2023,4,15,Friday,Peak,Carrier,Medium,0,1,4.15,0,0
ORD100125,Headphones,Accessories,3,5.81,84.96,Asia,Germany,Chennai,Sea,WH3,FedEx,4/16/2023,4/19/2023,4/23/2023,4/24/2023,2,17.52,4,1,90.3,Out of Stock,5,5,1344,International,Low,Low,Regular,5,2023,4,15,Sunday,Peak,Carrier,Medium,0,0,1.88,1,1
ORD100126,Camera,Electronics,3,7.21,84.13,North America,India,Chennai,Road,WH2,DHL,8/4/2023,8/7/2023,8/10/2023,8/9/2023,0,3.45,2,0,79.89,Out of Stock,3,2,4544,Domestic,Medium,Low,Regular,5,2023,8,31,Friday,Peak,Carrier,Medium,1,0,1.08,1,1
ORD100127,Headphones,Accessories,8,9.44,48.33,Europe,USA,Chennai,Sea,WH3,UPS,6/9/2023,6/13/2023,6/18/2023,6/19/2023,2,2.18,2,1,72.75,Out of Stock,5,6,2849,International,High,High,Regular,3,2023,6,23,Friday,Peak,Warehouse,Medium,0,0,2.33,1,1
ORD100128,Camera,Accessories,3,8.61,81.44,Europe,Germany,Chennai,Sea,WH3,DHL,5/10/2023,5/13/2023,5/17/2023,5/24/2023,14,4.71,1,1,85.71,In Stock,1,11,1772,Domestic,Low,High,Regular,9,2023,5,19,Wednesday,Peak,Customs,Medium,0,1,3.13,0,0
ORD100129,Camera,Electronics,8,2.79,23.33,North America,Germany,Chennai,Road,WH2,DHL,11/1/2023,11/5/2023,11/11/2023,11/14/2023,6,17.49,1,0,88.28,In Stock,1,9,1023,Domestic,Low,High,Regular,6,2023,11,44,Wednesday,Peak,Warehouse,Low,0,1,2.55,1,1
ORD100130,Tablet,Electronics,2,9.11,40.52,Asia,India,New York,Road,WH1,DHL,5/22/2023,5/24/2023,6/1/2023,5/28/2023,0,12.85,3,0,79.54,Out of Stock,5,4,3458,International,Low,High,Regular,6,2023,5,21,Monday,Peak,Customs,Medium,1,0,1.83,0,1
ORD100131,Camera,Electronics,5,3.32,12.56,Europe,India,Chennai,Sea,WH3,FedEx,12/15/2023,12/19/2023,12/23/2023,12/22/2023,0,9.03,3,1,96.65,Out of Stock,3,3,1197,International,Medium,Low,Regular,5,2023,12,50,Friday,Off-season,Customs,High,1,0,2.76,0,0
ORD100132,Headphones,Electronics,5,6.78,81.74,North America,USA,New York,Road,WH1,UPS,11/23/2023,11/27/2023,12/4/2023,12/6/2023,4,5.59,1,1,79.6,Out of Stock,1,9,2205,International,High,Low,Premium,9,2023,11,47,Thursday,Off-season,Warehouse,High,0,0,1.57,0,1
ORD100133,Camera,Electronics,7,8.81,97.65,Europe,India,New York,Sea,WH1,FedEx,4/3/2023,4/6/2023,4/9/2023,4/14/2023,10,12.74,3,0,79.54,Out of Stock,3,8,233,Domestic,Low,Medium,Premium,7,2023,4,14,Monday,Peak,Carrier,High,1,1,2.84,1,1
ORD100134,Tablet,Accessories,5,6.42,59.79,North America,Germany,New York,Air,WH3,DHL,2/28/2023,3/1/2023,3/4/2023,3/6/2023,4,3.75,3,1,70.64,Out of Stock,1,5,2022,International,High,Medium,Regular,6,2023,2,9,Tuesday,Peak,Carrier,Low,1,1,3.89,1,1
ORD100135,Tablet,Accessories,9,8.16,77.82,Europe,USA,Chennai,Air,WH3,DHL,5/14/2023,5/16/2023,5/20/2023,5/27/2023,14,12.14,2,0,72.3,In Stock,5,11,2285,Domestic,Low,High,Regular,3,2023,5,19,Sunday,Off-season,Customs,High,1,1,4.31,0,1
ORD100136,Headphones,Accessories,3,9.31,43.15,North America,Germany,New York,Road,WH3,UPS,10/19/2023,10/21/2023,10/25/2023,10/30/2023,10,9.47,3,1,97.94,In Stock,3,9,2050,Domestic,Low,Low,Regular,7,2023,10,42,Thursday,Off-season,Carrier,Low,0,1,2.65,0,1
ORD100137,Phone,Electronics,9,9.69,58.35,Europe,India,Chennai,Road,WH2,DHL,2/16/2023,2/18/2023,2/21/2023,2/24/2023,6,4.7,3,0,74.62,Out of Stock,2,6,4270,Domestic,Low,High,Premium,9,2023,2,7,Thursday,Off-season,Weather,High,0,1,3.98,0,0
ORD100138,Phone,Electronics,1,4.4,38,North America,Germany,Berlin,Air,WH2,FedEx,9/29/2023,10/1/2023,10/8/2023,10/7/2023,0,2.29,1,0,95.28,Out of Stock,5,6,4081,International,High,High,Regular,4,2023,9,39,Friday,Peak,Warehouse,Low,0,1,2.17,1,1
ORD100139,Camera,Electronics,3,9.93,71.2,Asia,USA,Chennai,Road,WH1,UPS,11/11/2023,11/12/2023,11/21/2023,11/20/2023,0,9.23,4,1,77.25,In Stock,2,8,4831,International,Medium,High,Regular,3,2023,11,45,Saturday,Off-season,Customs,High,0,0,4.14,0,0
ORD100140,Laptop,Accessories,4,3.08,28.39,North America,Germany,New York,Air,WH3,UPS,4/2/2023,4/5/2023,4/9/2023,4/14/2023,10,19.33,3,0,79.87,In Stock,1,9,2044,Domestic,Low,High,Premium,8,2023,4,13,Sunday,Peak,Customs,Low,0,1,1.12,1,0
ORD100141,Camera,Electronics,6,4.89,19.56,Asia,India,New York,Road,WH2,DHL,12/1/2023,12/4/2023,12/12/2023,12/9/2023,0,3.61,2,0,77.03,Out of Stock,4,5,1970,International,Medium,Low,Premium,8,2023,12,48,Friday,Peak,Warehouse,Low,0,0,2.31,0,0
ORD100142,Headphones,Accessories,8,7.73,90.36,North America,Germany,Berlin,Air,WH1,DHL,1/18/2023,1/22/2023,1/29/2023,1/27/2023,0,1.31,1,0,89.4,Out of Stock,2,5,4670,International,Low,Medium,Premium,5,2023,1,3,Wednesday,Off-season,Carrier,High,1,1,4.25,0,1
ORD100143,Headphones,Accessories,7,9.72,87.11,Asia,Germany,Berlin,Air,WH3,UPS,1/30/2023,1/31/2023,2/3/2023,2/8/2023,10,12.24,2,0,84.03,Out of Stock,1,8,4072,Domestic,Medium,Medium,Regular,8,2023,1,5,Monday,Peak,Warehouse,Medium,0,1,3.54,0,0
ORD100144,Headphones,Accessories,8,1,84.32,North America,USA,Chennai,Road,WH3,DHL,5/30/2023,6/2/2023,6/9/2023,6/7/2023,0,6.56,3,1,70.28,In Stock,4,5,4283,International,Low,High,Premium,3,2023,5,22,Tuesday,Peak,Warehouse,High,1,1,2.13,0,1
ORD100145,Headphones,Electronics,6,9.48,83.05,Asia,India,Chennai,Sea,WH3,UPS,5/24/2023,5/28/2023,6/5/2023,6/8/2023,6,4.65,4,0,74.07,Out of Stock,4,11,3110,Domestic,Medium,High,Regular,6,2023,5,21,Wednesday,Off-season,Weather,High,1,0,3.21,1,1
ORD100146,Headphones,Accessories,6,9.99,74.3,North America,USA,Chennai,Air,WH3,FedEx,10/18/2023,10/19/2023,10/22/2023,10/25/2023,6,11.24,3,0,78.99,Out of Stock,1,6,1486,International,Low,Medium,Premium,4,2023,10,42,Wednesday,Peak,Weather,Medium,0,1,2.64,0,0
ORD100147,Tablet,Accessories,6,9.14,88.1,Europe,USA,Berlin,Air,WH1,FedEx,4/1/2023,4/3/2023,4/11/2023,4/6/2023,0,6.49,3,1,92.49,Out of Stock,1,3,2507,Domestic,High,High,Regular,8,2023,4,13,Saturday,Off-season,Carrier,Low,1,0,4.75,1,0
ORD100148,Phone,Accessories,3,1.53,24.97,Europe,USA,Chennai,Road,WH2,FedEx,9/15/2023,9/17/2023,9/26/2023,9/25/2023,0,8.08,1,1,75.56,In Stock,1,8,1966,International,Low,High,Regular,8,2023,9,37,Friday,Off-season,Carrier,Low,1,0,2.21,0,0
ORD100149,Headphones,Electronics,4,8.49,87.69,Europe,India,Berlin,Road,WH1,UPS,1/31/2023,2/2/2023,2/10/2023,2/11/2023,2,18.47,1,1,97.86,Out of Stock,1,9,3766,Domestic,Low,High,Premium,3,2023,1,5,Tuesday,Peak,Warehouse,Low,1,1,1.75,0,0
ORD100150,Laptop,Accessories,6,6.58,92.19,Europe,Germany,Berlin,Sea,WH2,UPS,12/27/2023,12/29/2023,1/5/2024,1/9/2024,8,3,2,0,73.6,Out of Stock,1,11,4906,International,Medium,High,Regular,3,2023,12,52,Wednesday,Peak,Customs,Low,1,1,1.82,1,0
ORD100151,Laptop,Electronics,7,0.59,73.02,North America,India,New York,Air,WH3,UPS,12/28/2023,12/30/2023,1/5/2024,1/6/2024,2,19.62,1,1,77.95,Out of Stock,1,7,438,International,High,Low,Premium,7,2023,12,52,Thursday,Off-season,Customs,High,1,0,1.61,1,0
ORD100152,Laptop,Electronics,3,9.85,61.94,Europe,Germany,Berlin,Air,WH1,DHL,10/13/2023,10/16/2023,10/25/2023,10/25/2023,0,10.92,4,0,94.31,In Stock,4,9,1689,Domestic,Medium,High,Premium,3,2023,10,41,Friday,Peak,Weather,High,1,0,4.61,0,0
ORD100153,Laptop,Accessories,4,1.93,27.43,North America,USA,Berlin,Sea,WH1,FedEx,10/20/2023,10/22/2023,10/26/2023,10/29/2023,6,7.54,1,0,88.99,In Stock,4,7,2610,Domestic,Medium,Low,Regular,7,2023,10,42,Friday,Peak,Carrier,Medium,0,1,3.5,0,0
ORD100154,Tablet,Accessories,6,4.27,87.29,Asia,Germany,Berlin,Air,WH1,DHL,2/18/2023,2/19/2023,2/22/2023,3/2/2023,16,9.11,4,0,77.4,Out of Stock,3,11,2206,International,Medium,High,Premium,4,2023,2,7,Saturday,Peak,Warehouse,High,0,0,4.29,0,1
ORD100155,Laptop,Electronics,1,0.79,59.8,Europe,India,Chennai,Air,WH2,UPS,4/24/2023,4/28/2023,5/1/2023,5/3/2023,4,4.63,3,1,79.13,In Stock,1,5,3841,International,High,Low,Premium,9,2023,4,17,Monday,Off-season,Warehouse,Medium,1,1,3.03,1,1
ORD100156,Headphones,Accessories,7,3.44,63.01,Europe,India,Berlin,Road,WH3,UPS,10/25/2023,10/26/2023,11/3/2023,10/29/2023,0,1.98,3,0,93.55,In Stock,5,3,2805,International,Medium,Low,Regular,8,2023,10,43,Wednesday,Peak,Warehouse,Medium,0,0,1.36,1,1
ORD100157,Camera,Electronics,1,5.9,62.62,Europe,India,Berlin,Air,WH3,UPS,4/20/2023,4/24/2023,4/30/2023,4/29/2023,0,6.48,3,0,80.82,In Stock,5,5,3702,Domestic,High,Low,Regular,7,2023,4,16,Thursday,Off-season,Carrier,Medium,1,1,3.09,1,0
ORD100158,Laptop,Electronics,9,9.34,87.34,Europe,Germany,Berlin,Sea,WH3,UPS,4/1/2023,4/2/2023,4/6/2023,4/11/2023,10,14.09,1,0,73.77,Out of Stock,5,9,2843,International,Medium,High,Premium,8,2023,4,13,Saturday,Off-season,Carrier,Medium,1,1,3.28,1,0
ORD100159,Tablet,Electronics,9,9.91,18.01,North America,Germany,New York,Sea,WH2,DHL,5/6/2023,5/10/2023,5/17/2023,5/21/2023,8,3.68,1,0,90.58,Out of Stock,2,11,3732,Domestic,High,Medium,Premium,4,2023,5,18,Saturday,Off-season,Warehouse,Medium,0,1,2.8,0,1
ORD100160,Tablet,Accessories,9,4.52,10.86,Europe,India,Chennai,Air,WH3,FedEx,9/7/2023,9/9/2023,9/12/2023,9/11/2023,0,1.57,2,1,82.6,In Stock,3,2,1493,Domestic,Low,Medium,Regular,9,2023,9,36,Thursday,Peak,Customs,High,0,0,3.3,1,1
ORD100161,Laptop,Electronics,4,4.57,26.28,Europe,India,Chennai,Sea,WH1,FedEx,8/21/2023,8/23/2023,8/30/2023,9/3/2023,8,4.4,2,1,94.98,Out of Stock,3,11,2792,International,High,Low,Premium,7,2023,8,34,Monday,Off-season,Weather,Low,1,1,3.9,0,1
ORD100162,Camera,Electronics,2,2.02,51.72,North America,Germany,Berlin,Road,WH3,UPS,5/3/2023,5/4/2023,5/10/2023,5/9/2023,0,19.2,2,1,85.6,Out of Stock,4,5,3206,Domestic,Low,High,Premium,8,2023,5,18,Wednesday,Off-season,Carrier,Medium,1,0,2.69,0,0
ORD100163,Laptop,Accessories,7,5.23,49.59,Asia,USA,Chennai,Sea,WH1,FedEx,4/29/2023,4/30/2023,5/3/2023,5/4/2023,2,16.43,2,1,84.98,In Stock,3,4,4156,International,Low,High,Premium,8,2023,4,17,Saturday,Off-season,Warehouse,Medium,1,0,3.24,0,1
ORD100164,Tablet,Accessories,4,9.43,53.64,North America,India,Chennai,Road,WH2,FedEx,7/18/2023,7/19/2023,7/22/2023,7/24/2023,4,4.31,3,0,86,In Stock,1,5,4317,Domestic,Medium,Low,Regular,9,2023,7,29,Tuesday,Off-season,Warehouse,Low,0,1,4.93,0,0
ORD100165,Phone,Electronics,5,2.07,15.86,Asia,Germany,New York,Air,WH1,FedEx,3/12/2023,3/16/2023,3/24/2023,3/22/2023,0,8.96,3,0,92.13,In Stock,5,6,219,International,Medium,Medium,Regular,7,2023,3,10,Sunday,Off-season,Carrier,Low,1,1,4.95,0,1
ORD100166,Headphones,Electronics,1,3.03,80.32,Asia,India,New York,Air,WH2,DHL,6/30/2023,7/2/2023,7/5/2023,7/12/2023,14,6.23,1,1,85.69,In Stock,3,10,2239,Domestic,Low,High,Regular,6,2023,6,26,Friday,Off-season,Warehouse,Medium,0,0,4.86,0,1
ORD100167,Tablet,Electronics,6,8.97,33.7,North America,USA,Chennai,Sea,WH1,DHL,7/30/2023,7/31/2023,8/7/2023,8/11/2023,8,8.46,2,1,99.36,Out of Stock,2,11,1533,International,Medium,Medium,Regular,4,2023,7,30,Sunday,Off-season,Weather,High,0,1,3.84,0,1
ORD100168,Laptop,Accessories,7,6.45,91.76,Europe,USA,New York,Sea,WH2,UPS,12/19/2023,12/21/2023,12/30/2023,12/24/2023,0,5.28,3,0,79.19,Out of Stock,5,3,2352,Domestic,Low,Medium,Regular,6,2023,12,51,Tuesday,Peak,Warehouse,Medium,1,0,1.72,0,1
ORD100169,Headphones,Electronics,3,3.64,84.8,North America,USA,Chennai,Sea,WH2,UPS,4/8/2023,4/9/2023,4/17/2023,4/11/2023,0,10.7,3,1,85.65,Out of Stock,1,2,4254,International,Low,Medium,Regular,3,2023,4,14,Saturday,Peak,Weather,Low,1,0,3.96,1,0
ORD100170,Laptop,Electronics,2,8.22,11.03,Europe,Germany,Berlin,Air,WH2,UPS,4/18/2023,4/20/2023,4/28/2023,4/24/2023,0,19.9,1,1,95.12,Out of Stock,2,4,3962,International,Medium,Low,Regular,9,2023,4,16,Tuesday,Peak,Customs,Medium,0,1,3.58,1,0
ORD100171,Laptop,Accessories,7,1.54,10.09,North America,USA,Chennai,Road,WH1,DHL,8/5/2023,8/7/2023,8/14/2023,8/14/2023,0,12.62,4,1,75.68,Out of Stock,4,7,248,International,Low,Low,Premium,5,2023,8,31,Saturday,Off-season,Customs,Low,1,0,3.13,0,1
ORD100172,Phone,Accessories,1,8.65,64.75,Asia,India,New York,Sea,WH1,FedEx,1/31/2023,2/2/2023,2/5/2023,2/4/2023,0,7.94,1,0,76.14,Out of Stock,4,2,4362,Domestic,Medium,High,Regular,6,2023,1,5,Tuesday,Peak,Customs,High,0,1,2.73,1,0
